direction,dataset,entry_cycle,window_index,center_cycle,cumulative_progression,progression_increment,activity,initial_prior,multi_horizon_residual_dispersion,adapter_support_deficit,bocpd_run_length_entropy,uncertainty,state_id_input_count,rolling_z_used
Exp2_to_Exp1,Exp1,0.0,5996,29990.5,2096.484203056314,0.6283094112120011,0.0005437173201531746,0.0006579688162035625,0.00045396083794755737,0.0,3.061048264505651,4.700122943733465,0,False
Exp2_to_Exp1,Exp1,0.0,5997,29995.5,2096.617855283221,0.13365222690709844,0.00017988148116188243,0.0006579688162035625,0.0001995138881146334,0.0,3.056050063901516,3.639284617429748,0,False
Exp2_to_Exp1,Exp1,0.0,5998,30000.5,2096.7645732178644,0.14671793464344424,0.00019819038541965038,0.0006579688162035625,0.00048610479573842855,0.0,3.0509482384252506,4.085662529829211,0,False
Exp2_to_Exp1,Exp1,0.0,5999,30005.5,2097.03449149388,0.26991827601559376,0.000301047740235658,0.0006579688162035625,0.00035742570511308194,0.0,3.0457544590044017,4.075430642075246,0,False
Exp2_to_Exp1,Exp1,0.0,6000,30010.5,2097.3528385122972,0.3183470184170185,0.0003565549183150662,0.0006579688162035625,0.0004085224601952152,0.0,3.040478096404099,4.202222865722607,0,False
Exp2_to_Exp1,Exp1,0.0,6001,30015.5,2098.081180414922,0.7283419026247819,0.0006536143880987366,0.0006579688162035625,0.0001341221226056691,0.0,3.0351267063945877,4.294927831946006,0,False
Exp2_to_Exp1,Exp1,0.0,6002,30020.5,2098.247082317747,0.1659019028245539,0.00020889536424690348,0.0006579688162035625,0.0003364604439680171,0.0,3.029706404708964,3.876738817694001,0,False
Exp2_to_Exp1,Exp1,0.0,6003,30025.5,2098.5402056843045,0.29312336655766574,0.00033830862943486144,0.0006579688162035625,0.0003657115596202956,0.0,3.0242221581658226,4.085554109798955,0,False
Exp2_to_Exp1,Exp1,0.0,6004,30030.5,2098.825861943843,0.2856562595383065,0.0003312057538941492,0.0006579688162035625,0.0005169670015041429,0.0,3.0186780117894356,4.300356751658084,0,False
Exp2_to_Exp1,Exp1,0.0,6005,30035.5,2099.71225655983,0.8863946159873821,0.0007935178774673506,0.0006579688162035625,0.00025255661976476715,0.0,3.0130772668362367,4.643515465546611,0,False
