dataset,direction_id,window_id,window_index,center_cycle,stage_label,stage,Hx,Hy,AWR_M3_equal,AWR_M3_weighted,alpha_x,alpha_y
Exp1,Exp1_to_Exp2,40,40,210.5,Stage 1,1,-0.237410690851724,-0.2229807394909048,-0.2301957151713144,-0.22586672976306865,0.2,0.8
Exp1,Exp1_to_Exp2,41,41,215.5,Stage 1,1,-0.2008750467176949,-0.21351595732526957,-0.20719550202148224,-0.21098777520375464,0.2,0.8
Exp1,Exp1_to_Exp2,42,42,220.5,Stage 1,1,-0.13798365924152592,-0.23747689762478075,-0.18773027843315332,-0.2175782499481298,0.2,0.8
Exp1,Exp1_to_Exp2,43,43,225.5,Stage 1,1,-0.07765693868505186,-0.21634459798302627,-0.14700076833403908,-0.1886070661234314,0.2,0.8
Exp1,Exp1_to_Exp2,44,44,230.5,Stage 1,1,0.019441264251338738,-0.1881001200679283,-0.08432942790829479,-0.1465918432040749,0.2,0.8
Exp1,Exp1_to_Exp2,45,45,235.5,Stage 1,1,0.0655412201915429,-0.18445675996198937,-0.059457769885223236,-0.13445716393128293,0.2,0.8
Exp1,Exp1_to_Exp2,46,46,240.5,Stage 1,1,0.09434050936751842,-0.17046780965417446,-0.03806365014332802,-0.1175061458498359,0.2,0.8
Exp1,Exp1_to_Exp2,47,47,245.5,Stage 1,1,0.12438157506088347,-0.16309387714943835,-0.019356151044277438,-0.10559878670737398,0.2,0.8
Exp1,Exp1_to_Exp2,48,48,250.5,Stage 1,1,0.11508556935265185,-0.20159036492621876,-0.043252397786783456,-0.13825517807044466,0.2,0.8
Exp1,Exp1_to_Exp2,49,49,255.5,Stage 1,1,0.0793195075725433,-0.1828382196886705,-0.0517593560580636,-0.13040667423642774,0.2,0.8
Exp1,Exp1_to_Exp2,50,50,260.5,Stage 1,1,0.0036205605056382276,-0.12768584937053745,-0.062032644432449616,-0.10142456739530233,0.2,0.8
Exp1,Exp1_to_Exp2,51,51,265.5,Stage 1,1,-0.06599312965718307,-0.09593620761897904,-0.08096466863808105,-0.08994759202661985,0.2,0.8
Exp1,Exp1_to_Exp2,52,52,270.5,Stage 1,1,-0.11404690322691771,-0.012429010495476433,-0.06323795686119707,-0.03275258904176469,0.2,0.8
Exp1,Exp1_to_Exp2,53,53,275.5,Stage 1,1,-0.09710420276664121,-0.024410741108107592,-0.0607574719373744,-0.038949433439814315,0.2,0.8
Exp1,Exp1_to_Exp2,54,54,280.5,Stage 1,1,-0.06542693669526699,0.0001354067663080407,-0.032645764964479476,-0.012977061926006965,0.2,0.8
Exp1,Exp1_to_Exp2,55,55,285.5,Stage 1,1,0.11145195302994083,0.08954606227925431,0.10049900765459757,0.09392724042939161,0.2,0.8
Exp1,Exp1_to_Exp2,56,56,290.5,Stage 1,1,0.14113063899998363,0.06322573180111873,0.10217818540055118,0.07880671324089172,0.2,0.8
Exp1,Exp1_to_Exp2,57,57,295.5,Stage 1,1,0.14895164343515135,0.05141470876940531,0.10018317610227834,0.07092209570255452,0.2,0.8
Exp1,Exp1_to_Exp2,58,58,300.5,Stage 1,1,0.0755314909678102,0.0065337335881337985,0.041032612277972,0.02033328506406908,0.2,0.8
Exp1,Exp1_to_Exp2,59,59,305.5,Stage 1,1,-0.06882091805071708,0.05162304689306382,-0.008598935578826628,0.027534253904307644,0.2,0.8
Exp1,Exp1_to_Exp2,60,60,310.5,Stage 1,1,-0.09963568112961022,0.10155262656152846,0.0009584727159591203,0.06131496502330072,0.2,0.8
Exp1,Exp1_to_Exp2,61,61,315.5,Stage 1,1,-0.12203883024688993,0.21070120699722816,0.04433118837516912,0.14415319954840455,0.2,0.8
Exp1,Exp1_to_Exp2,62,62,320.5,Stage 1,1,-0.1137443525309712,0.2894363482213313,0.08784599784518005,0.2088002080708708,0.2,0.8
Exp1,Exp1_to_Exp2,63,63,325.5,Stage 1,1,-0.060150929701057954,0.2965835397777098,0.11821630503832592,0.22523664588195624,0.2,0.8
Exp1,Exp1_to_Exp2,64,64,330.5,Stage 1,1,-0.003606530393411661,0.2549330211607568,0.12566324538367257,0.2032251108499231,0.2,0.8
Exp1,Exp1_to_Exp2,65,65,335.5,Stage 1,1,0.029013319758715503,-0.03206067907283826,-0.0015236796570613775,-0.01984587930652751,0.2,0.8
Exp1,Exp1_to_Exp2,66,66,340.5,Stage 1,1,0.10267782494089797,-0.03708063442961433,0.03279859525564182,-0.00912894255551187,0.2,0.8
Exp1,Exp1_to_Exp2,67,67,345.5,Stage 1,1,0.02741635058691161,-0.05933608030847882,-0.015959864860783605,-0.041985594129400734,0.2,0.8
Exp1,Exp1_to_Exp2,68,68,350.5,Stage 1,1,-0.06245531070174945,0.05322004087199467,-0.0046176349148773915,0.03008497055724585,0.2,0.8
Exp1,Exp1_to_Exp2,69,69,355.5,Stage 1,1,-0.16743590357707955,0.32475010804283067,0.07865710223287556,0.22631290571884866,0.2,0.8
Exp1,Exp1_to_Exp2,70,70,360.5,Stage 1,1,-0.2771022189660289,0.25223901121542613,-0.012431603875301372,0.14637076517913516,0.2,0.8
Exp1,Exp1_to_Exp2,71,71,365.5,Stage 1,1,-0.35789877818851606,0.19206998006965761,-0.08291439905942923,0.0820762284180229,0.2,0.8
Exp1,Exp1_to_Exp2,72,72,370.5,Stage 1,1,-0.37764991203413534,0.09485100425916718,-0.1413994538874841,0.0003508210005066792,0.2,0.8
Exp1,Exp1_to_Exp2,73,73,375.5,Stage 1,1,-0.342029749540514,0.011606801885964881,-0.16521147382727458,-0.059120508399330904,0.2,0.8
Exp1,Exp1_to_Exp2,74,74,380.5,Stage 1,1,-0.3876313223424029,0.015006272776250676,-0.1863125247830761,-0.06552124624748004,0.2,0.8
Exp1,Exp1_to_Exp2,75,75,385.5,Stage 1,1,-0.32693204367353845,-0.016344997120730627,-0.17163852039713454,-0.0784624064312922,0.2,0.8
Exp1,Exp1_to_Exp2,76,76,390.5,Stage 1,1,-0.32901534908308894,0.03805833130740767,-0.14547850888784064,-0.03535640477069166,0.2,0.8
Exp1,Exp1_to_Exp2,77,77,395.5,Stage 1,1,-0.29617136193046767,0.11965126813118405,-0.08826004689964181,0.03648674211885371,0.2,0.8
Exp1,Exp1_to_Exp2,78,78,400.5,Stage 1,1,-0.16124401360550628,0.21552887723462252,0.027142431814558124,0.14017429906659679,0.2,0.8
Exp1,Exp1_to_Exp2,79,79,405.5,Stage 1,1,-0.17095961823990746,0.2572389511107902,0.04313966643544137,0.17159923724065068,0.2,0.8
Exp1,Exp1_to_Exp2,80,80,410.5,Stage 1,1,-0.1889428812977782,0.2283906831732278,0.019723900937724803,0.14492397027902662,0.2,0.8
Exp1,Exp1_to_Exp2,81,81,415.5,Stage 1,1,-0.17613207419215687,0.1966839550447346,0.010275940426288863,0.12212074919735631,0.2,0.8
Exp1,Exp1_to_Exp2,82,82,420.5,Stage 1,1,-0.22400408500766392,0.17796538918170984,-0.023019347912977037,0.09757149434383508,0.2,0.8
