direction,dataset,entry_cycle,window_index,center_cycle,progression_uncertainty,prediction_ensemble_uncertainty,adapter_support_uncertainty,primitive_match_uncertainty,private_state_support_uncertainty,change_point_uncertainty,entry_prior_uncertainty,ood_uncertainty,initial_match_quality
Exp1_to_Exp2,Exp2,0.0,1581,7915.5,1.4613738534504115,0.02102468880605643,0.0,1.0,1.0,0.11256776629707625,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1582,7920.5,1.4614531032527345,0.01995638717965669,0.0,1.0,1.0,0.11378451396294326,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1583,7925.5,1.4615478065889045,0.01895771054605853,0.0,1.0,1.0,0.11516334553880384,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1584,7930.5,1.4616315062836132,0.017975598210717435,0.0,1.0,1.0,0.11637670741978634,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1585,7935.5,1.4617370884088423,0.01813494581069324,0.0,1.0,1.0,0.1176708943214176,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1586,7940.5,1.4618329174744502,0.018264224546781813,0.0,1.0,1.0,0.11883558689873872,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1587,7945.5,1.4619428277330988,0.018445537101927444,0.0,1.0,1.0,0.12015237709371764,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1588,7950.5,1.4620763539014658,0.01860060468578855,0.0,1.0,1.0,0.1217426882532472,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1589,7955.5,1.462190265184201,0.018718522776996052,0.0,1.0,1.0,0.12308528955358918,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1590,7960.5,1.4622949372940155,0.018795965810295447,0.0,1.0,1.0,0.12431088168364976,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1591,7965.5,1.4623777542757583,0.018908744426959,0.0,1.0,1.0,0.12526434283069593,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1592,7970.5,1.4624690153778164,0.019060071860094674,0.0,1.0,1.0,0.12630255183822442,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1593,7975.5,1.4625412410234078,0.019090757271992647,0.0,1.0,1.0,0.12713152512681924,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1594,7980.5,1.4626286625702292,0.019270173242239806,0.0,1.0,1.0,0.12810645961539663,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1595,7985.5,1.4627105806576648,0.0194513761629577,0.0,1.0,1.0,0.12901118840336928,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1596,7990.5,1.4627918514888978,0.019621018172079615,0.0,1.0,1.0,0.12990387379985457,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1597,7995.5,1.4628600390294544,0.019817160764043062,0.0,1.0,1.0,0.13063986347401427,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1598,8000.5,1.4629234059047398,0.019972982227197723,0.0,1.0,1.0,0.1313239183274542,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1599,8005.5,1.4629702437924512,0.020090833898620993,0.0,1.0,1.0,0.13182675227510698,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1600,8010.5,1.4629978201315523,0.02012238478878362,0.0,1.0,1.0,0.13212763276501124,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1601,8015.5,1.463004204468711,0.02008252907429931,0.0,1.0,1.0,0.13220436573391187,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1602,8020.5,1.4629970629955504,0.02015933494590249,0.0,1.0,1.0,0.13211361605885183,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1603,8025.5,1.4630071403249676,0.020213684327832424,0.0,1.0,1.0,0.1322168658217763,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1604,8030.5,1.4630073931754382,0.020273971996447995,0.0,1.0,1.0,0.1322104328163181,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1605,8035.5,1.4629789012149672,0.020365446412561692,0.0,1.0,1.0,0.1318806808921212,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1606,8040.5,1.4629549842815446,0.020360395542471776,0.0,1.0,1.0,0.13161588174520483,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1607,8045.5,1.4629344898148164,0.020400608631952387,0.0,1.0,1.0,0.13138164505433297,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1608,8050.5,1.4628904064919015,0.02038195984150165,0.0,1.0,1.0,0.13089276954461715,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1609,8055.5,1.462844878795564,0.020395045771970793,0.0,1.0,1.0,0.1303809093631717,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1610,8060.5,1.462791922835696,0.020506430926106968,0.0,1.0,1.0,0.1297678535078162,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1611,8065.5,1.4627315944559984,0.020525612510651634,0.0,1.0,1.0,0.129082983583625,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1612,8070.5,1.4626653869268293,0.02059876094272784,0.0,1.0,1.0,0.1283188418021132,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1613,8075.5,1.4625931675611554,0.020725564801662728,0.0,1.0,1.0,0.1274724470629871,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1614,8080.5,1.4625236343362582,0.020780509281686635,0.0,1.0,1.0,0.12666314154532374,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1615,8085.5,1.4624428656497734,0.020831319663582804,0.0,1.0,1.0,0.12571869952793452,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1616,8090.5,1.462361838868405,0.020867313098432965,0.0,1.0,1.0,0.12476659417742728,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1617,8095.5,1.488678543753321,0.020543142210540037,0.0,1.0,1.0,0.03172023349152086,0.35,0.3037031654870754,0.0
Exp1_to_Exp2,Exp2,0.0,1618,8100.5,1.5471526542677556,0.02387196814217634,0.0,1.0,1.0,0.027788625627811602,0.35,0.5194605442480666,0.0
Exp1_to_Exp2,Exp2,0.0,1619,8105.5,1.635591039294985,0.027904192161987775,0.0,1.0,1.0,0.024392367865182653,0.35,0.74248529700713,0.0
Exp1_to_Exp2,Exp2,0.0,1620,8110.5,1.7484329064068704,0.03206042309904688,0.0,1.0,1.0,0.021432816718179485,0.35,0.9659349832388363,0.0
Exp1_to_Exp2,Exp2,0.0,1621,8115.5,1.697330117246155,0.029525227244811384,0.0,1.0,1.0,0.031087088128563554,0.35,0.8698226145707385,0.0
Exp1_to_Exp2,Exp2,0.0,1622,8120.5,1.5762473463422633,0.029818317650260998,0.0,1.0,1.0,0.05327726049043605,0.35,0.5986051271900111,0.0
Exp1_to_Exp2,Exp2,0.0,1623,8125.5,1.5279478207606867,0.03032078290482658,0.0,1.0,1.0,0.09288930127890635,0.35,0.45008529280491594,0.0
Exp1_to_Exp2,Exp2,0.0,1624,8130.5,1.5222124864885462,0.03016996593660289,0.0,1.0,1.0,0.14986430071896858,0.35,0.4138373092738756,0.0
Exp1_to_Exp2,Exp2,0.0,1625,8135.5,1.527824013683863,0.029772829096865547,0.0,1.0,1.0,0.1939235783541089,0.35,0.4162372414801152,0.0
Exp1_to_Exp2,Exp2,0.0,1626,8140.5,1.517444690549507,0.029891580900115507,0.0,1.0,1.0,0.19120106862835834,0.35,0.37773937261497403,0.0
Exp1_to_Exp2,Exp2,0.0,1627,8145.5,1.507652149142095,0.03003727463273699,0.0,1.0,1.0,0.17026745984287114,0.35,0.34730643107214715,0.0
Exp1_to_Exp2,Exp2,0.0,1628,8150.5,1.5058471673787424,0.030219120963139633,0.0,1.0,1.0,0.156514953043991,0.35,0.3459271103923977,0.0
Exp1_to_Exp2,Exp2,0.0,1629,8155.5,1.5051165764536956,0.03040329522520128,0.0,1.0,1.0,0.15122963699057304,0.35,0.34508136033527254,0.0
Exp1_to_Exp2,Exp2,0.0,1630,8160.5,1.5043098014559606,0.030464638992743858,0.0,1.0,1.0,0.14979929563551975,0.35,0.3421696297958305,0.0
Exp1_to_Exp2,Exp2,0.0,1631,8165.5,1.5012409104423812,0.03049023697829276,0.0,1.0,1.0,0.14786820965658243,0.35,0.3292865153750361,0.0
Exp1_to_Exp2,Exp2,0.0,1632,8170.5,1.4982250402255106,0.030142867223939024,0.0,1.0,1.0,0.14630086248158183,0.35,0.3160154052437923,0.0
Exp1_to_Exp2,Exp2,0.0,1633,8175.5,1.492672923110919,0.029927855867921897,0.0,1.0,1.0,0.14485490430129225,0.35,0.2892988688735359,0.0
Exp1_to_Exp2,Exp2,0.0,1634,8180.5,1.488278625615404,0.02974970736517712,0.0,1.0,1.0,0.14276216140405595,0.35,0.2668467493648812,0.0
Exp1_to_Exp2,Exp2,0.0,1635,8185.5,1.486716490752083,0.029469364181425588,0.0,1.0,1.0,0.14040056888639368,0.35,0.25931671890818725,0.0
Exp1_to_Exp2,Exp2,0.0,1636,8190.5,1.4845107085425595,0.02932393100002411,0.0,1.0,1.0,0.13767378959418997,0.35,0.2479073990566086,0.0
Exp1_to_Exp2,Exp2,0.0,1637,8195.5,1.4707510938240773,0.025981712026833834,0.0,1.0,1.0,0.13467481295767794,0.35,0.14763612491422728,0.0
Exp1_to_Exp2,Exp2,0.0,1638,8200.5,1.4758995399285726,0.024793511333199098,0.0,1.0,1.0,0.13167178973654792,0.35,0.19449234829349119,0.0
Exp1_to_Exp2,Exp2,0.0,1639,8205.5,1.4861219271131787,0.024319301665133596,0.0,1.0,1.0,0.1285544263868032,0.35,0.26256563611689226,0.0
Exp1_to_Exp2,Exp2,0.0,1640,8210.5,1.5005120031085242,0.024442070536171756,0.0,1.0,1.0,0.12538711754943002,0.35,0.33573341718289723,0.0
Exp1_to_Exp2,Exp2,0.0,1641,8215.5,1.498976665505661,0.026561425218000347,0.0,1.0,1.0,0.12270142666865361,0.35,0.32965117065518784,0.0
Exp1_to_Exp2,Exp2,0.0,1642,8220.5,1.4948592942344854,0.028041460941553797,0.0,1.0,1.0,0.11976891331810699,0.35,0.3114055128447264,0.0
Exp1_to_Exp2,Exp2,0.0,1643,8225.5,1.4900230213892924,0.029252405743971966,0.0,1.0,1.0,0.1169654958379954,0.35,0.288326158736313,0.0
Exp1_to_Exp2,Exp2,0.0,1644,8230.5,1.4842893221278906,0.030492802567090044,0.0,1.0,1.0,0.11470475814661321,0.35,0.2579298339335793,0.0
Exp1_to_Exp2,Exp2,0.0,1645,8235.5,1.4865150999907404,0.0312690570079585,0.0,1.0,1.0,0.11322885291063224,0.35,0.27097714930018824,0.0
Exp1_to_Exp2,Exp2,0.0,1646,8240.5,1.4912292133295015,0.03184672751341956,0.0,1.0,1.0,0.11147777313166814,0.35,0.2963495549711756,0.0
Exp1_to_Exp2,Exp2,0.0,1647,8245.5,1.4952842474862622,0.032336761454596026,0.0,1.0,1.0,0.1103359596893872,0.35,0.31647320682580427,0.0
Exp1_to_Exp2,Exp2,0.0,1648,8250.5,1.5014360377781888,0.032395257481951184,0.0,1.0,1.0,0.10907573662932589,0.35,0.3447654369430248,0.0
Exp1_to_Exp2,Exp2,0.0,1649,8255.5,1.5020132951375196,0.032576704269613496,0.0,1.0,1.0,0.1092119940236615,0.35,0.3472109408848965,0.0
Exp1_to_Exp2,Exp2,0.0,1650,8260.5,1.5009796339539965,0.03245855771664282,0.0,1.0,1.0,0.10802231966232889,0.35,0.3430998135097106,0.0
Exp1_to_Exp2,Exp2,0.0,1651,8265.5,1.4979859924700187,0.03259868827091614,0.0,1.0,1.0,0.10827638902298173,0.35,0.32965979848860333,0.0
Exp1_to_Exp2,Exp2,0.0,1652,8270.5,1.498134173940221,0.0329238448051003,0.0,1.0,1.0,0.10850289677876503,0.35,0.3302258998949272,0.0
Exp1_to_Exp2,Exp2,0.0,1653,8275.5,1.4963792602985644,0.03302185594663816,0.0,1.0,1.0,0.10899311401058205,0.35,0.32199526204556833,0.0
Exp1_to_Exp2,Exp2,0.0,1654,8280.5,1.4960389573229642,0.03305601818338584,0.0,1.0,1.0,0.10968712767556965,0.35,0.3201696355248655,0.0
Exp1_to_Exp2,Exp2,0.0,1655,8285.5,1.499289663035501,0.033202519234930804,0.0,1.0,1.0,0.11034927976934286,0.35,0.33479863030775264,0.0
Exp1_to_Exp2,Exp2,0.0,1656,8290.5,1.4973046773356353,0.03320561592060865,0.0,1.0,1.0,0.11040181866710676,0.35,0.32577618433135885,0.0
Exp1_to_Exp2,Exp2,0.0,1657,8295.5,1.4958530895203226,0.033174939785060996,0.0,1.0,1.0,0.11127173236571854,0.35,0.3187389062760983,0.0
Exp1_to_Exp2,Exp2,0.0,1658,8300.5,1.4982339977773038,0.03334448287631864,0.0,1.0,1.0,0.11194825334669073,0.35,0.3294857297821829,0.0
Exp1_to_Exp2,Exp2,0.0,1659,8305.5,1.4951797169485672,0.033412889511903604,0.0,1.0,1.0,0.11351417557010694,0.35,0.3147387753892133,0.0
Exp1_to_Exp2,Exp2,0.0,1660,8310.5,1.4914340372196002,0.03337031691578746,0.0,1.0,1.0,0.11474686407169592,0.35,0.2959646372656835,0.0
Exp1_to_Exp2,Exp2,0.0,1661,8315.5,1.4889530438906187,0.033235001970187646,0.0,1.0,1.0,0.1162185168535921,0.35,0.2826125579225585,0.0
Exp1_to_Exp2,Exp2,0.0,1662,8320.5,1.4851324012758271,0.032990927850094436,0.0,1.0,1.0,0.11791781402664846,0.35,0.26100811698886167,0.0
Exp1_to_Exp2,Exp2,0.0,1663,8325.5,1.4801346594757985,0.032695353014804425,0.0,1.0,1.0,0.1188096309150096,0.35,0.23046452150952526,0.0
Exp1_to_Exp2,Exp2,0.0,1664,8330.5,1.4767386873330712,0.03225125278714148,0.0,1.0,1.0,0.12023049577117421,0.35,0.20678886635039095,0.0
Exp1_to_Exp2,Exp2,0.0,1665,8335.5,1.4754427125787348,0.03214964258552924,0.0,1.0,1.0,0.12112013497550443,0.35,0.19679306767981863,0.0
Exp1_to_Exp2,Exp2,0.0,1666,8340.5,1.4719634583337726,0.031841193586053564,0.0,1.0,1.0,0.12252601446738973,0.35,0.16777942913144192,0.0
Exp1_to_Exp2,Exp2,0.0,1667,8345.5,1.4698202942049292,0.03159797150150787,0.0,1.0,1.0,0.12378589912787633,0.35,0.14680026100370855,0.0
Exp1_to_Exp2,Exp2,0.0,1668,8350.5,1.4694089968681359,0.0315685280325131,0.0,1.0,1.0,0.12491507557805208,0.35,0.14164198532995442,0.0
Exp1_to_Exp2,Exp2,0.0,1669,8355.5,1.4670283809287321,0.031552399581239274,0.0,1.0,1.0,0.12648281912144174,0.35,0.11260023533783363,0.0
Exp1_to_Exp2,Exp2,0.0,1670,8360.5,1.465363636208237,0.031548602267328626,0.0,1.0,1.0,0.12788167024047212,0.35,0.08626442159378933,0.0
Exp1_to_Exp2,Exp2,0.0,1671,8365.5,1.4648155542246746,0.031470205894752926,0.0,1.0,1.0,0.12943243104826355,0.35,0.0737663868738269,0.0
Exp1_to_Exp2,Exp2,0.0,1672,8370.5,1.463814247327092,0.0314282605385795,0.0,1.0,1.0,0.1309829082074197,0.35,0.045911794506718895,0.0
Exp1_to_Exp2,Exp2,0.0,1673,8375.5,1.4632954365985422,0.031264594686653366,0.0,1.0,1.0,0.1316347234365892,0.35,0.020696846981359467,0.0
Exp1_to_Exp2,Exp2,0.0,1674,8380.5,1.4632251609044737,0.03136781744904042,0.0,1.0,1.0,0.13239247575021224,0.35,0.004020434943629174,0.0
Exp1_to_Exp2,Exp2,0.0,1675,8385.5,1.4632760349267633,0.0313638317679978,0.0,1.0,1.0,0.13301527900139534,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1676,8390.5,1.4632631142943613,0.03138622037175495,0.0,1.0,1.0,0.13286777948474984,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1677,8395.5,1.4881269670197874,0.03184520307882173,0.0,1.0,1.0,0.04080080066801693,0.35,0.2989030740511524,0.0
Exp1_to_Exp2,Exp2,0.0,1678,8400.5,1.532046997026103,0.03418629223667891,0.0,1.0,1.0,0.035699086168066524,0.35,0.47140733317012967,0.0
Exp1_to_Exp2,Exp2,0.0,1679,8405.5,1.5967649655727219,0.03699180046145005,0.0,1.0,1.0,0.03208917346267247,0.35,0.6517363323657492,0.0
Exp1_to_Exp2,Exp2,0.0,1680,8410.5,1.6863913182136951,0.03992192861765466,0.0,1.0,1.0,0.028244956420948816,0.35,0.8479529115456527,0.0
Exp1_to_Exp2,Exp2,0.0,1681,8415.5,1.6883862453007268,0.03889252241022497,0.0,1.0,1.0,0.047406097783508246,0.35,0.8511099499560539,0.0
Exp1_to_Exp2,Exp2,0.0,1682,8420.5,1.5930921975927455,0.03924756503624063,0.0,1.0,1.0,0.07760418004046467,0.35,0.6386548127978494,0.0
Exp1_to_Exp2,Exp2,0.0,1683,8425.5,1.529649804727819,0.040299822359327275,0.0,1.0,1.0,0.12502505265789937,0.35,0.4472954120372252,0.0
Exp1_to_Exp2,Exp2,0.0,1684,8430.5,1.5104043564488916,0.04079563557457964,0.0,1.0,1.0,0.16546100297907665,0.35,0.3602494865936861,0.0
Exp1_to_Exp2,Exp2,0.0,1685,8435.5,1.5465100473319564,0.04023712748792549,0.0,1.0,1.0,0.15807962052925734,0.35,0.4925293226230664,0.0
Exp1_to_Exp2,Exp2,0.0,1686,8440.5,1.5493543532139886,0.040363671867312025,0.0,1.0,1.0,0.12215380976215198,0.35,0.5113199903945841,0.0
Exp1_to_Exp2,Exp2,0.0,1687,8445.5,1.5417503920036129,0.04033742963227568,0.0,1.0,1.0,0.09583304442817411,0.35,0.493642776316622,0.0
Exp1_to_Exp2,Exp2,0.0,1688,8450.5,1.5292984743808993,0.0402475776786881,0.0,1.0,1.0,0.08261992977475459,0.35,0.4558595216058978,0.0
Exp1_to_Exp2,Exp2,0.0,1689,8455.5,1.5125021893129653,0.04026116846233604,0.0,1.0,1.0,0.07621764125407325,0.35,0.39715586631979355,0.0
Exp1_to_Exp2,Exp2,0.0,1690,8460.5,1.5081613229751014,0.040217732233216875,0.0,1.0,1.0,0.07322272794981367,0.35,0.3808825832768064,0.0
Exp1_to_Exp2,Exp2,0.0,1691,8465.5,1.5018540586117561,0.0401154236170209,0.0,1.0,1.0,0.07181425011906073,0.35,0.35538581800132096,0.0
Exp1_to_Exp2,Exp2,0.0,1692,8470.5,1.4977917830572793,0.04024905181833609,0.0,1.0,1.0,0.07087464451313322,0.35,0.33798968029625714,0.0
Exp1_to_Exp2,Exp2,0.0,1693,8475.5,1.4958147250585843,0.04031166601032326,0.0,1.0,1.0,0.07023360734269671,0.35,0.3292474778721804,0.0
Exp1_to_Exp2,Exp2,0.0,1694,8480.5,1.4901856311174977,0.04012764058424191,0.0,1.0,1.0,0.06954940615046236,0.35,0.30282976695548763,0.0
Exp1_to_Exp2,Exp2,0.0,1695,8485.5,1.4849176533067747,0.039935397119809396,0.0,1.0,1.0,0.06868846237789962,0.35,0.2759845943076203,0.0
Exp1_to_Exp2,Exp2,0.0,1696,8490.5,1.4797944111090513,0.039711482708712026,0.0,1.0,1.0,0.06759849487784465,0.35,0.24727503064585768,0.0
Exp1_to_Exp2,Exp2,0.0,1697,8495.5,1.46350347855545,0.03727297667821522,0.0,1.0,1.0,0.06747897924425444,0.35,0.11575726462559939,0.0
Exp1_to_Exp2,Exp2,0.0,1698,8500.5,1.458886847410169,0.03585216902643918,0.0,1.0,1.0,0.06756815464759729,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1699,8505.5,1.458866817241805,0.03471646237692593,0.0,1.0,1.0,0.0677285588896265,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1700,8510.5,1.4608313542980673,0.03373186160636808,0.0,1.0,1.0,0.06702560175069401,0.35,0.07679828072848356,0.0
Exp1_to_Exp2,Exp2,0.0,1701,8515.5,1.4634435228907474,0.035260772778012865,0.0,1.0,1.0,0.06711261832659708,0.35,0.11584264782595251,0.0
Exp1_to_Exp2,Exp2,0.0,1702,8520.5,1.4673075970629645,0.036383040942957294,0.0,1.0,1.0,0.06740005848365824,0.35,0.15692383772656618,0.0
Exp1_to_Exp2,Exp2,0.0,1703,8525.5,1.4708432144282728,0.037461619680633246,0.0,1.0,1.0,0.0679898459375819,0.35,0.1866916423677878,0.0
Exp1_to_Exp2,Exp2,0.0,1704,8530.5,1.4717942900104055,0.038451579355338765,0.0,1.0,1.0,0.06808648257016771,0.35,0.19381470285697033,0.0
Exp1_to_Exp2,Exp2,0.0,1705,8535.5,1.4799003236775221,0.03876278624605182,0.0,1.0,1.0,0.06839202413207103,0.35,0.2478405645942495,0.0
Exp1_to_Exp2,Exp2,0.0,1706,8540.5,1.4840513518732235,0.03903837033648925,0.0,1.0,1.0,0.06898340769495193,0.35,0.2713405795324491,0.0
Exp1_to_Exp2,Exp2,0.0,1707,8545.5,1.5488389047842825,0.03821133053310444,0.0,1.0,1.0,0.10100727165816134,0.35,0.514528306572574,0.0
Exp1_to_Exp2,Exp2,0.0,1708,8550.5,1.6054092591049076,0.03814337794680704,0.0,1.0,1.0,0.07707523889907503,0.35,0.6689120865160275,0.0
Exp1_to_Exp2,Exp2,0.0,1709,8555.5,1.6518457293613742,0.038363581380432867,0.0,1.0,1.0,0.07442811240071918,0.35,0.7740045253857001,0.0
Exp1_to_Exp2,Exp2,0.0,1710,8560.5,1.7134970697742025,0.03858994878935312,0.0,1.0,1.0,0.07040641423141561,0.35,0.8984018927029745,0.0
Exp1_to_Exp2,Exp2,0.0,1711,8565.5,1.7136173353943693,0.038604144608888204,0.0,1.0,1.0,0.08407845253917545,0.35,0.8974546818651806,0.0
Exp1_to_Exp2,Exp2,0.0,1712,8570.5,1.654272187002235,0.039545519109705315,0.0,1.0,1.0,0.10004045306837632,0.35,0.7762374175195209,0.0
Exp1_to_Exp2,Exp2,0.0,1713,8575.5,1.6123357691492044,0.040791870170576006,0.0,1.0,1.0,0.1154643698082151,0.35,0.6798019087283699,0.0
Exp1_to_Exp2,Exp2,0.0,1714,8580.5,1.6108691519375575,0.04141694193606135,0.0,1.0,1.0,0.13458074202322665,0.35,0.6727347809212546,0.0
Exp1_to_Exp2,Exp2,0.0,1715,8585.5,1.656994577336986,0.041667992301926034,0.0,1.0,1.0,0.15577066124925087,0.35,0.7727420713508971,0.0
Exp1_to_Exp2,Exp2,0.0,1716,8590.5,1.6615137248993868,0.042418888402005646,0.0,1.0,1.0,0.17676080253647986,0.35,0.7778715283531289,0.0
Exp1_to_Exp2,Exp2,0.0,1717,8595.5,1.6496676519505995,0.04241813269738225,0.0,1.0,1.0,0.20005745762461682,0.35,0.7463786422181747,0.0
Exp1_to_Exp2,Exp2,0.0,1718,8600.5,1.6372777531475589,0.041997837417958615,0.0,1.0,1.0,0.22662228302835724,0.35,0.7106735983833569,0.0
Exp1_to_Exp2,Exp2,0.0,1719,8605.5,1.6167634945123288,0.04139732907915683,0.0,1.0,1.0,0.247259907866255,0.35,0.6546548680753851,0.0
Exp1_to_Exp2,Exp2,0.0,1720,8610.5,1.6062584893014737,0.04094164111570573,0.0,1.0,1.0,0.25462002453063237,0.35,0.625346911389051,0.0
Exp1_to_Exp2,Exp2,0.0,1721,8615.5,1.5853700070651018,0.04040269908264659,0.0,1.0,1.0,0.2449549757045065,0.35,0.5738142043257922,0.0
Exp1_to_Exp2,Exp2,0.0,1722,8620.5,1.5617626395785003,0.03992147308599975,0.0,1.0,1.0,0.22308117185741116,0.35,0.5150180668020997,0.0
Exp1_to_Exp2,Exp2,0.0,1723,8625.5,1.544151900357803,0.03949181149223028,0.0,1.0,1.0,0.1986432832991515,0.35,0.4699854616940928,0.0
Exp1_to_Exp2,Exp2,0.0,1724,8630.5,1.5282482594290203,0.03887181936413723,0.0,1.0,1.0,0.17841153646353294,0.35,0.4239116037145873,0.0
Exp1_to_Exp2,Exp2,0.0,1725,8635.5,1.513001552279412,0.03856371188279309,0.0,1.0,1.0,0.16024472166094245,0.35,0.37350792027149654,0.0
Exp1_to_Exp2,Exp2,0.0,1726,8640.5,1.5058588088038967,0.038397968385144754,0.0,1.0,1.0,0.14721863139073005,0.35,0.34923204699400695,0.0
Exp1_to_Exp2,Exp2,0.0,1727,8645.5,1.4742892836738979,0.03637879229969983,0.0,1.0,1.0,0.13797798266359165,0.35,0.17512153416012458,0.0
Exp1_to_Exp2,Exp2,0.0,1728,8650.5,1.4631959808557782,0.03540785840284943,0.0,1.0,1.0,0.1310953180729422,0.35,0.0016671938041487404,0.0
Exp1_to_Exp2,Exp2,0.0,1729,8655.5,1.46273879744033,0.035058326919976054,0.0,1.0,1.0,0.12599882241812824,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1730,8660.5,1.4624253922119614,0.03486036382694491,0.0,1.0,1.0,0.12236332301863122,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1731,8665.5,1.4622001694646578,0.035354648064594395,0.0,1.0,1.0,0.11949637836647047,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1732,8670.5,1.4619857805529735,0.03543529302963382,0.0,1.0,1.0,0.11681935861401978,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1733,8675.5,1.461896124035576,0.03562547335678913,0.0,1.0,1.0,0.11563348614629142,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1734,8680.5,1.4617476206478002,0.03584899225262146,0.0,1.0,1.0,0.11367038411115286,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1735,8685.5,1.4616812747676469,0.035865233078688497,0.0,1.0,1.0,0.11280883858361665,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1736,8690.5,1.4615457540369974,0.03594851987813057,0.0,1.0,1.0,0.11101213925578858,0.35,0.0,0.0
Exp1_to_Exp2,Exp2,0.0,1737,8695.5,1.4673603993366406,0.03245195994546467,0.0,1.0,1.0,0.04405819818658984,0.35,0.16628976820488503,0.0
Exp1_to_Exp2,Exp2,0.0,1738,8700.5,1.5344454753248282,0.030374298859170753,0.0,1.0,1.0,0.03619732518924356,0.35,0.4793642376761076,0.0
Exp1_to_Exp2,Exp2,0.0,1739,8705.5,1.6685507487401763,0.02989509647634298,0.0,1.0,1.0,0.030624960934971086,0.35,0.8122376475489204,0.0
Exp1_to_Exp2,Exp2,0.0,1740,8710.5,1.7675296042939357,0.03132790144709586,0.0,1.0,1.0,0.026066542662914433,0.35,1.0,0.0
Exp1_to_Exp2,Exp2,0.0,1741,8715.5,1.7682376642959847,0.03387427191068743,0.0,1.0,1.0,0.05492696184425766,0.35,1.0,0.0
Exp1_to_Exp2,Exp2,0.0,1742,8720.5,1.6960283623905197,0.03336966259269655,0.0,1.0,1.0,0.10307071268855918,0.35,0.8615538867867696,0.0
Exp1_to_Exp2,Exp2,0.0,1743,8725.5,1.6038747707190821,0.03403937560318633,0.0,1.0,1.0,0.14675429515834723,0.35,0.6536197502449803,0.0
Exp1_to_Exp2,Exp2,0.0,1744,8730.5,1.5800216168310277,0.034978188430560435,0.0,1.0,1.0,0.11602324278791315,0.35,0.599402571833345,0.0
Exp1_to_Exp2,Exp2,0.0,1745,8735.5,1.6059609053252635,0.035549508487147656,0.0,1.0,1.0,0.07369197803970778,0.35,0.6707578954079169,0.0
Exp1_to_Exp2,Exp2,0.0,1746,8740.5,1.580784309285445,0.03543865958174584,0.0,1.0,1.0,0.0541317528415439,0.35,0.6100761323182645,0.0
