direction,setting,seed,tolerance_actual_cycles,dataset,from_stage,to_stage,boundary_cycle,boundary_actual_cycle,event_id,event_peak_cycle,event_peak_actual_cycle,peak_score,absolute_detection_delay,match_status
Exp1_to_Exp2,OnlineAdaptation,3401,1000.0,Exp2,,,,,16.0,9650.5,16575.833333333332,1.7618695972374656,,unmatched_candidate_event
Exp1_to_Exp2,OnlineAdaptation,3401,1000.0,Exp2,,,,,17.0,9935.5,17050.833333333332,1.2228515755325076,,unmatched_candidate_event
Exp1_to_Exp2,OnlineAdaptation,3401,1000.0,Exp2,,,,,18.0,10270.5,17609.166666666668,1.1750898637860927,,unmatched_candidate_event
Exp1_to_Exp2,OnlineAdaptation,3401,1000.0,Exp2,,,,,19.0,10570.5,18109.166666666668,1.0612763949349207,,unmatched_candidate_event
Exp1_to_Exp2,OnlineAdaptation,3401,1000.0,Exp2,,,,,20.0,10860.5,18592.5,1.2199708324903074,,unmatched_candidate_event
Exp1_to_Exp2,OnlineAdaptation,3401,1000.0,Exp2,,,,,21.0,11170.5,19109.166666666668,0.880347242318776,,unmatched_candidate_event
Exp1_to_Exp2,OnlineAdaptation,3401,1000.0,Exp2,,,,,22.0,11425.5,19534.166666666668,0.9756857169558095,,unmatched_candidate_event
Exp1_to_Exp2,OnlineAdaptation,3401,1000.0,Exp2,,,,,24.0,13215.5,22522.75574112735,0.7618656857062095,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,100.0,Exp2,1.0,2.0,3005.0,5500.0,2.0,3040.5,5559.166666666667,2.4128666054669927,59.16666666666697,MATCHED
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,100.0,Exp2,2.0,3.0,6005.0,10500.0,,,,,,MISSED
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,100.0,Exp2,3.0,4.0,8705.0,15000.0,12.0,8710.5,15009.166666666666,2.5945733993775653,9.16666666666606,MATCHED
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,100.0,Exp2,4.0,5.0,11705.0,20000.0,,,,,,MISSED
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,100.0,Exp2,,,,,1.0,1525.5,3037.9425765645806,2.0273740765051023,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,100.0,Exp2,,,,,3.0,3610.5,6509.166666666667,2.266305031334767,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,100.0,Exp2,,,,,4.0,3910.5,7009.166666666667,2.431370927719009,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,100.0,Exp2,,,,,5.0,4555.5,8084.166666666666,1.2662308160473872,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,100.0,Exp2,,,,,6.0,5160.5,9092.5,2.3776152813465137,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,100.0,Exp2,,,,,7.0,5710.5,10009.166666666668,1.8076157173542118,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,100.0,Exp2,,,,,8.0,6375.5,11117.5,2.8269689103867273,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,100.0,Exp2,,,,,9.0,6970.5,12109.166666666666,3.9288801127152913,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,100.0,Exp2,,,,,10.0,7835.5,13550.833333333334,1.2780625035177358,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,100.0,Exp2,,,,,11.0,8110.5,14009.166666666666,1.3096349870221524,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,100.0,Exp2,,,,,13.0,9330.5,16042.5,2.2659940706627113,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,100.0,Exp2,,,,,14.0,9630.5,16542.5,2.7919110283789497,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,100.0,Exp2,,,,,15.0,10530.5,18042.5,4.836474160332211,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,100.0,Exp2,,,,,16.0,12630.5,21545.72025052192,3.6168956360416824,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,100.0,Exp2,,,,,17.0,13190.5,22481.00208768267,3.2385849568197487,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,100.0,Exp2,,,,,18.0,13830.5,23549.89561586639,1.062468390818506,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,250.0,Exp2,1.0,2.0,3005.0,5500.0,2.0,3040.5,5559.166666666667,2.4128666054669927,59.16666666666697,MATCHED
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,250.0,Exp2,2.0,3.0,6005.0,10500.0,,,,,,MISSED
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,250.0,Exp2,3.0,4.0,8705.0,15000.0,12.0,8710.5,15009.166666666666,2.5945733993775653,9.16666666666606,MATCHED
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,250.0,Exp2,4.0,5.0,11705.0,20000.0,,,,,,MISSED
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,250.0,Exp2,,,,,1.0,1525.5,3037.9425765645806,2.0273740765051023,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,250.0,Exp2,,,,,3.0,3610.5,6509.166666666667,2.266305031334767,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,250.0,Exp2,,,,,4.0,3910.5,7009.166666666667,2.431370927719009,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,250.0,Exp2,,,,,5.0,4555.5,8084.166666666666,1.2662308160473872,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,250.0,Exp2,,,,,6.0,5160.5,9092.5,2.3776152813465137,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,250.0,Exp2,,,,,7.0,5710.5,10009.166666666668,1.8076157173542118,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,250.0,Exp2,,,,,8.0,6375.5,11117.5,2.8269689103867273,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,250.0,Exp2,,,,,9.0,6970.5,12109.166666666666,3.9288801127152913,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,250.0,Exp2,,,,,10.0,7835.5,13550.833333333334,1.2780625035177358,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,250.0,Exp2,,,,,11.0,8110.5,14009.166666666666,1.3096349870221524,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,250.0,Exp2,,,,,13.0,9330.5,16042.5,2.2659940706627113,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,250.0,Exp2,,,,,14.0,9630.5,16542.5,2.7919110283789497,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,250.0,Exp2,,,,,15.0,10530.5,18042.5,4.836474160332211,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,250.0,Exp2,,,,,16.0,12630.5,21545.72025052192,3.6168956360416824,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,250.0,Exp2,,,,,17.0,13190.5,22481.00208768267,3.2385849568197487,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,250.0,Exp2,,,,,18.0,13830.5,23549.89561586639,1.062468390818506,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,500.0,Exp2,1.0,2.0,3005.0,5500.0,2.0,3040.5,5559.166666666667,2.4128666054669927,59.16666666666697,MATCHED
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,500.0,Exp2,2.0,3.0,6005.0,10500.0,7.0,5710.5,10009.166666666668,1.8076157173542118,490.8333333333321,MATCHED
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,500.0,Exp2,3.0,4.0,8705.0,15000.0,12.0,8710.5,15009.166666666666,2.5945733993775653,9.16666666666606,MATCHED
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,500.0,Exp2,4.0,5.0,11705.0,20000.0,,,,,,MISSED
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,500.0,Exp2,,,,,1.0,1525.5,3037.9425765645806,2.0273740765051023,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,500.0,Exp2,,,,,3.0,3610.5,6509.166666666667,2.266305031334767,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,500.0,Exp2,,,,,4.0,3910.5,7009.166666666667,2.431370927719009,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,500.0,Exp2,,,,,5.0,4555.5,8084.166666666666,1.2662308160473872,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,500.0,Exp2,,,,,6.0,5160.5,9092.5,2.3776152813465137,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,500.0,Exp2,,,,,8.0,6375.5,11117.5,2.8269689103867273,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,500.0,Exp2,,,,,9.0,6970.5,12109.166666666666,3.9288801127152913,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,500.0,Exp2,,,,,10.0,7835.5,13550.833333333334,1.2780625035177358,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,500.0,Exp2,,,,,11.0,8110.5,14009.166666666666,1.3096349870221524,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,500.0,Exp2,,,,,13.0,9330.5,16042.5,2.2659940706627113,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,500.0,Exp2,,,,,14.0,9630.5,16542.5,2.7919110283789497,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,500.0,Exp2,,,,,15.0,10530.5,18042.5,4.836474160332211,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,500.0,Exp2,,,,,16.0,12630.5,21545.72025052192,3.6168956360416824,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,500.0,Exp2,,,,,17.0,13190.5,22481.00208768267,3.2385849568197487,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,500.0,Exp2,,,,,18.0,13830.5,23549.89561586639,1.062468390818506,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,1000.0,Exp2,1.0,2.0,3005.0,5500.0,2.0,3040.5,5559.166666666667,2.4128666054669927,59.16666666666697,MATCHED
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,1000.0,Exp2,2.0,3.0,6005.0,10500.0,7.0,5710.5,10009.166666666668,1.8076157173542118,490.8333333333321,MATCHED
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,1000.0,Exp2,3.0,4.0,8705.0,15000.0,12.0,8710.5,15009.166666666666,2.5945733993775653,9.16666666666606,MATCHED
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,1000.0,Exp2,4.0,5.0,11705.0,20000.0,,,,,,MISSED
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,1000.0,Exp2,,,,,1.0,1525.5,3037.9425765645806,2.0273740765051023,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,1000.0,Exp2,,,,,3.0,3610.5,6509.166666666667,2.266305031334767,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,1000.0,Exp2,,,,,4.0,3910.5,7009.166666666667,2.431370927719009,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,1000.0,Exp2,,,,,5.0,4555.5,8084.166666666666,1.2662308160473872,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,1000.0,Exp2,,,,,6.0,5160.5,9092.5,2.3776152813465137,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,1000.0,Exp2,,,,,8.0,6375.5,11117.5,2.8269689103867273,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,1000.0,Exp2,,,,,9.0,6970.5,12109.166666666666,3.9288801127152913,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,1000.0,Exp2,,,,,10.0,7835.5,13550.833333333334,1.2780625035177358,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,1000.0,Exp2,,,,,11.0,8110.5,14009.166666666666,1.3096349870221524,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,1000.0,Exp2,,,,,13.0,9330.5,16042.5,2.2659940706627113,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,1000.0,Exp2,,,,,14.0,9630.5,16542.5,2.7919110283789497,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,1000.0,Exp2,,,,,15.0,10530.5,18042.5,4.836474160332211,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,1000.0,Exp2,,,,,16.0,12630.5,21545.72025052192,3.6168956360416824,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,1000.0,Exp2,,,,,17.0,13190.5,22481.00208768267,3.2385849568197487,,unmatched_candidate_event
Exp1_to_Exp2,TargetSupervisedUpperBound,3401,1000.0,Exp2,,,,,18.0,13830.5,23549.89561586639,1.062468390818506,,unmatched_candidate_event
Exp1_to_Exp2,DirectTransfer,3402,100.0,Exp2,1.0,2.0,3005.0,5500.0,,,,,,MISSED
Exp1_to_Exp2,DirectTransfer,3402,100.0,Exp2,2.0,3.0,6005.0,10500.0,,,,,,MISSED
Exp1_to_Exp2,DirectTransfer,3402,100.0,Exp2,3.0,4.0,8705.0,15000.0,,,,,,MISSED
Exp1_to_Exp2,DirectTransfer,3402,100.0,Exp2,4.0,5.0,11705.0,20000.0,,,,,,MISSED
Exp1_to_Exp2,DirectTransfer,3402,100.0,Exp2,,,,,1.0,10530.5,18042.5,3085930.128834548,,unmatched_candidate_event
Exp1_to_Exp2,DirectTransfer,3402,250.0,Exp2,1.0,2.0,3005.0,5500.0,,,,,,MISSED
Exp1_to_Exp2,DirectTransfer,3402,250.0,Exp2,2.0,3.0,6005.0,10500.0,,,,,,MISSED
Exp1_to_Exp2,DirectTransfer,3402,250.0,Exp2,3.0,4.0,8705.0,15000.0,,,,,,MISSED
Exp1_to_Exp2,DirectTransfer,3402,250.0,Exp2,4.0,5.0,11705.0,20000.0,,,,,,MISSED
Exp1_to_Exp2,DirectTransfer,3402,250.0,Exp2,,,,,1.0,10530.5,18042.5,3085930.128834548,,unmatched_candidate_event
Exp1_to_Exp2,DirectTransfer,3402,500.0,Exp2,1.0,2.0,3005.0,5500.0,,,,,,MISSED
Exp1_to_Exp2,DirectTransfer,3402,500.0,Exp2,2.0,3.0,6005.0,10500.0,,,,,,MISSED
Exp1_to_Exp2,DirectTransfer,3402,500.0,Exp2,3.0,4.0,8705.0,15000.0,,,,,,MISSED
Exp1_to_Exp2,DirectTransfer,3402,500.0,Exp2,4.0,5.0,11705.0,20000.0,,,,,,MISSED
Exp1_to_Exp2,DirectTransfer,3402,500.0,Exp2,,,,,1.0,10530.5,18042.5,3085930.128834548,,unmatched_candidate_event
Exp1_to_Exp2,DirectTransfer,3402,1000.0,Exp2,1.0,2.0,3005.0,5500.0,,,,,,MISSED
Exp1_to_Exp2,DirectTransfer,3402,1000.0,Exp2,2.0,3.0,6005.0,10500.0,,,,,,MISSED
Exp1_to_Exp2,DirectTransfer,3402,1000.0,Exp2,3.0,4.0,8705.0,15000.0,,,,,,MISSED
Exp1_to_Exp2,DirectTransfer,3402,1000.0,Exp2,4.0,5.0,11705.0,20000.0,,,,,,MISSED
Exp1_to_Exp2,DirectTransfer,3402,1000.0,Exp2,,,,,1.0,10530.5,18042.5,3085930.128834548,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,100.0,Exp2,1.0,2.0,3005.0,5500.0,2.0,3045.5,5567.5,3.1681938284930036,67.5,MATCHED
Exp1_to_Exp2,CalibrationOnly,3402,100.0,Exp2,2.0,3.0,6005.0,10500.0,,,,,,MISSED
Exp1_to_Exp2,CalibrationOnly,3402,100.0,Exp2,3.0,4.0,8705.0,15000.0,14.0,8725.5,15034.166666666666,3.0319944862307,34.16666666666606,MATCHED
Exp1_to_Exp2,CalibrationOnly,3402,100.0,Exp2,4.0,5.0,11705.0,20000.0,,,,,,MISSED
Exp1_to_Exp2,CalibrationOnly,3402,100.0,Exp2,,,,,1.0,950.5,2081.0767310252995,1.5815739403851041,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,100.0,Exp2,,,,,3.0,3610.5,6509.166666666667,2.474242859251165,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,100.0,Exp2,,,,,4.0,3910.5,7009.166666666667,3.846560721339624,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,100.0,Exp2,,,,,5.0,4230.5,7542.5,1.255446770927349,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,100.0,Exp2,,,,,6.0,4550.5,8075.833333333334,1.915608882132938,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,100.0,Exp2,,,,,7.0,5110.5,9009.166666666666,3.9939643005103735,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,100.0,Exp2,,,,,8.0,5710.5,10009.166666666668,2.103763932922933,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,100.0,Exp2,,,,,9.0,6080.5,10625.833333333334,2.808708537996739,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,100.0,Exp2,,,,,10.0,6970.5,12109.166666666666,3.209009526279425,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,100.0,Exp2,,,,,11.0,7810.5,13509.166666666666,1.919149874140911,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,100.0,Exp2,,,,,12.0,8110.5,14009.166666666666,1.6041561418012653,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,100.0,Exp2,,,,,13.0,8455.5,14584.166666666666,1.2737520200408055,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,100.0,Exp2,,,,,15.0,9310.5,16009.166666666666,4.746134237696806,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,100.0,Exp2,,,,,16.0,10530.5,18042.5,9.265998276055857,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,100.0,Exp2,,,,,17.0,12625.5,21537.369519832984,2.9331767526397345,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,100.0,Exp2,,,,,18.0,13215.5,22522.75574112735,2.345029721984388,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,100.0,Exp2,,,,,19.0,13815.5,23524.843423799583,1.0950890519930465,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,250.0,Exp2,1.0,2.0,3005.0,5500.0,2.0,3045.5,5567.5,3.1681938284930036,67.5,MATCHED
Exp1_to_Exp2,CalibrationOnly,3402,250.0,Exp2,2.0,3.0,6005.0,10500.0,9.0,6080.5,10625.833333333334,2.808708537996739,125.83333333333394,MATCHED
Exp1_to_Exp2,CalibrationOnly,3402,250.0,Exp2,3.0,4.0,8705.0,15000.0,14.0,8725.5,15034.166666666666,3.0319944862307,34.16666666666606,MATCHED
Exp1_to_Exp2,CalibrationOnly,3402,250.0,Exp2,4.0,5.0,11705.0,20000.0,,,,,,MISSED
Exp1_to_Exp2,CalibrationOnly,3402,250.0,Exp2,,,,,1.0,950.5,2081.0767310252995,1.5815739403851041,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,250.0,Exp2,,,,,3.0,3610.5,6509.166666666667,2.474242859251165,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,250.0,Exp2,,,,,4.0,3910.5,7009.166666666667,3.846560721339624,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,250.0,Exp2,,,,,5.0,4230.5,7542.5,1.255446770927349,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,250.0,Exp2,,,,,6.0,4550.5,8075.833333333334,1.915608882132938,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,250.0,Exp2,,,,,7.0,5110.5,9009.166666666666,3.9939643005103735,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,250.0,Exp2,,,,,8.0,5710.5,10009.166666666668,2.103763932922933,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,250.0,Exp2,,,,,10.0,6970.5,12109.166666666666,3.209009526279425,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,250.0,Exp2,,,,,11.0,7810.5,13509.166666666666,1.919149874140911,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,250.0,Exp2,,,,,12.0,8110.5,14009.166666666666,1.6041561418012653,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,250.0,Exp2,,,,,13.0,8455.5,14584.166666666666,1.2737520200408055,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,250.0,Exp2,,,,,15.0,9310.5,16009.166666666666,4.746134237696806,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,250.0,Exp2,,,,,16.0,10530.5,18042.5,9.265998276055857,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,250.0,Exp2,,,,,17.0,12625.5,21537.369519832984,2.9331767526397345,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,250.0,Exp2,,,,,18.0,13215.5,22522.75574112735,2.345029721984388,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,250.0,Exp2,,,,,19.0,13815.5,23524.843423799583,1.0950890519930465,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,500.0,Exp2,1.0,2.0,3005.0,5500.0,2.0,3045.5,5567.5,3.1681938284930036,67.5,MATCHED
Exp1_to_Exp2,CalibrationOnly,3402,500.0,Exp2,2.0,3.0,6005.0,10500.0,9.0,6080.5,10625.833333333334,2.808708537996739,125.83333333333394,MATCHED
Exp1_to_Exp2,CalibrationOnly,3402,500.0,Exp2,3.0,4.0,8705.0,15000.0,14.0,8725.5,15034.166666666666,3.0319944862307,34.16666666666606,MATCHED
Exp1_to_Exp2,CalibrationOnly,3402,500.0,Exp2,4.0,5.0,11705.0,20000.0,,,,,,MISSED
Exp1_to_Exp2,CalibrationOnly,3402,500.0,Exp2,,,,,1.0,950.5,2081.0767310252995,1.5815739403851041,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,500.0,Exp2,,,,,3.0,3610.5,6509.166666666667,2.474242859251165,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,500.0,Exp2,,,,,4.0,3910.5,7009.166666666667,3.846560721339624,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,500.0,Exp2,,,,,5.0,4230.5,7542.5,1.255446770927349,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,500.0,Exp2,,,,,6.0,4550.5,8075.833333333334,1.915608882132938,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,500.0,Exp2,,,,,7.0,5110.5,9009.166666666666,3.9939643005103735,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,500.0,Exp2,,,,,8.0,5710.5,10009.166666666668,2.103763932922933,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,500.0,Exp2,,,,,10.0,6970.5,12109.166666666666,3.209009526279425,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,500.0,Exp2,,,,,11.0,7810.5,13509.166666666666,1.919149874140911,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,500.0,Exp2,,,,,12.0,8110.5,14009.166666666666,1.6041561418012653,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,500.0,Exp2,,,,,13.0,8455.5,14584.166666666666,1.2737520200408055,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,500.0,Exp2,,,,,15.0,9310.5,16009.166666666666,4.746134237696806,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,500.0,Exp2,,,,,16.0,10530.5,18042.5,9.265998276055857,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,500.0,Exp2,,,,,17.0,12625.5,21537.369519832984,2.9331767526397345,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,500.0,Exp2,,,,,18.0,13215.5,22522.75574112735,2.345029721984388,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,500.0,Exp2,,,,,19.0,13815.5,23524.843423799583,1.0950890519930465,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,1000.0,Exp2,1.0,2.0,3005.0,5500.0,2.0,3045.5,5567.5,3.1681938284930036,67.5,MATCHED
Exp1_to_Exp2,CalibrationOnly,3402,1000.0,Exp2,2.0,3.0,6005.0,10500.0,9.0,6080.5,10625.833333333334,2.808708537996739,125.83333333333394,MATCHED
Exp1_to_Exp2,CalibrationOnly,3402,1000.0,Exp2,3.0,4.0,8705.0,15000.0,14.0,8725.5,15034.166666666666,3.0319944862307,34.16666666666606,MATCHED
Exp1_to_Exp2,CalibrationOnly,3402,1000.0,Exp2,4.0,5.0,11705.0,20000.0,,,,,,MISSED
Exp1_to_Exp2,CalibrationOnly,3402,1000.0,Exp2,,,,,1.0,950.5,2081.0767310252995,1.5815739403851041,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,1000.0,Exp2,,,,,3.0,3610.5,6509.166666666667,2.474242859251165,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,1000.0,Exp2,,,,,4.0,3910.5,7009.166666666667,3.846560721339624,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,1000.0,Exp2,,,,,5.0,4230.5,7542.5,1.255446770927349,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,1000.0,Exp2,,,,,6.0,4550.5,8075.833333333334,1.915608882132938,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,1000.0,Exp2,,,,,7.0,5110.5,9009.166666666666,3.9939643005103735,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,1000.0,Exp2,,,,,8.0,5710.5,10009.166666666668,2.103763932922933,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,1000.0,Exp2,,,,,10.0,6970.5,12109.166666666666,3.209009526279425,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,1000.0,Exp2,,,,,11.0,7810.5,13509.166666666666,1.919149874140911,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,1000.0,Exp2,,,,,12.0,8110.5,14009.166666666666,1.6041561418012653,,unmatched_candidate_event
Exp1_to_Exp2,CalibrationOnly,3402,1000.0,Exp2,,,,,13.0,8455.5,14584.166666666666,1.2737520200408055,,unmatched_candidate_event
