protocol_id,output_name,horizon_cycles,segment,model,prediction_count,MAE,RMSE,direction_accuracy
B_Exp2_to_Exp1,S_severe_candidate,100,early,Robust_Online_RLS,285,1.449776453679249,2.2480708701150296,0.5017543859649123
B_Exp2_to_Exp1,S_severe_candidate,100,early,Safe_Ensemble,285,2.254044976139969,2.7199593490256886,0.4631578947368421
B_Exp2_to_Exp1,S_severe_candidate,100,middle,Zero_Delta,285,0.5651638783929332,1.5987151811316758,0.375438596491228
B_Exp2_to_Exp1,S_severe_candidate,100,middle,Local_Linear,285,0.5655350044428765,1.5987172272705923,0.3543859649122807
B_Exp2_to_Exp1,S_severe_candidate,100,middle,Kalman_Trend,285,0.659365308485124,1.810417042210244,0.2631578947368421
B_Exp2_to_Exp1,S_severe_candidate,100,middle,Frozen_Ridge,285,2.707734543397766,3.179730550560796,0.2807017543859649
B_Exp2_to_Exp1,S_severe_candidate,100,middle,Robust_Online_RLS,285,0.6780306788811528,1.6081046768357043,0.3614035087719298
B_Exp2_to_Exp1,S_severe_candidate,100,middle,Safe_Ensemble,285,0.6780306788811528,1.6081046768357043,0.3614035087719298
B_Exp2_to_Exp1,S_severe_candidate,100,late,Zero_Delta,285,0.8776387671237073,2.4479598103828444,0.0947368421052631
B_Exp2_to_Exp1,S_severe_candidate,100,late,Local_Linear,285,0.8881068283567719,2.458430235893321,0.175438596491228
B_Exp2_to_Exp1,S_severe_candidate,100,late,Kalman_Trend,285,0.9265044264662344,2.720633187908031,0.4456140350877193
B_Exp2_to_Exp1,S_severe_candidate,100,late,Frozen_Ridge,285,2.838234096934161,3.696830699314976,0.4175438596491228
B_Exp2_to_Exp1,S_severe_candidate,100,late,Robust_Online_RLS,285,0.9786161985353664,2.669735942764654,0.5578947368421052
B_Exp2_to_Exp1,S_severe_candidate,100,late,Safe_Ensemble,285,0.9786161985353664,2.669735942764654,0.5578947368421052
B_Exp2_to_Exp1,S_severe_candidate,500,early,Zero_Delta,283,0.874705278590843,1.604988423829952,0.0530035335689045
B_Exp2_to_Exp1,S_severe_candidate,500,early,Local_Linear,283,1.1101885724864329,1.6704522338176522,0.4664310954063604
B_Exp2_to_Exp1,S_severe_candidate,500,early,Kalman_Trend,283,1.6821778660348552,2.68099334813573,0.3639575971731448
B_Exp2_to_Exp1,S_severe_candidate,500,early,Frozen_Ridge,283,2.5044477560928247,3.0292173085216896,0.4628975265017668
B_Exp2_to_Exp1,S_severe_candidate,500,early,Robust_Online_RLS,283,2.033710588308971,2.9373292844596195,0.4593639575971731
B_Exp2_to_Exp1,S_severe_candidate,500,early,Safe_Ensemble,283,2.3916431247986543,2.9205437903787925,0.4522968197879858
B_Exp2_to_Exp1,S_severe_candidate,500,middle,Zero_Delta,282,1.3508028704360928,3.057863812051236,0.3333333333333333
B_Exp2_to_Exp1,S_severe_candidate,500,middle,Local_Linear,282,1.352678241433146,3.0578908405667806,0.3120567375886525
B_Exp2_to_Exp1,S_severe_candidate,500,middle,Kalman_Trend,282,2.247527507160499,5.4500488466106365,0.2907801418439716
B_Exp2_to_Exp1,S_severe_candidate,500,middle,Frozen_Ridge,282,3.3645028695965187,4.496880245060011,0.3368794326241134
B_Exp2_to_Exp1,S_severe_candidate,500,middle,Robust_Online_RLS,282,1.5322354703773782,3.0131201428604366,0.2978723404255319
B_Exp2_to_Exp1,S_severe_candidate,500,middle,Safe_Ensemble,282,1.5322354703773782,3.0131201428604366,0.2978723404255319
